date,market,problem_type,contacts_n,contacts_n_1,contacts_n_2,contacts_n_3,contacts_n_4,contacts_n_5,contacts_n_6
2025-09-27 12:02:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-07-05 22:25:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2026-01-01 01:05:00,market_3,Type_2 (Technician),1,0,0,0,0,0,0
2025-10-24 02:15:00,market_3,Type_2 (Technician),1,1,0,1,0,0,0
2025-10-29 12:06:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-05-17 16:05:00,market_1,Type_2 (Technician),1,0,0,0,0,0,0
2025-01-30 20:42:00,market_1,Type_3 (Scheduling),1,0,0,1,0,0,0
2025-05-04 02:44:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-01-13 06:25:00,market_3,Type_3 (Scheduling),1,1,0,0,0,0,0
2025-10-13 20:13:00,market_1,Type_2 (Technician),1,0,1,1,0,0,0
2025-05-17 15:08:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-07-28 22:09:00,market_1,Type_1 (Account),1,0,0,0,0,1,0
2025-08-09 02:08:00,market_2,Type_2 (Technician),1,0,0,1,0,0,0
2025-11-29 01:51:00,market_2,Type_2 (Technician),1,0,0,0,0,0,0
2025-05-23 20:03:00,market_1,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-10-22 07:48:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-03-26 23:11:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-06-27 23:23:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-11-01 19:15:00,market_2,Type_5 (Internet/Wifi),1,0,1,0,0,0,0
2025-07-12 22:58:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-04-11 20:51:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-04-02 18:04:00,market_2,Type_2 (Technician),1,0,0,0,0,0,0
2025-01-30 02:21:00,market_2,Type_5 (Internet/Wifi),1,0,1,0,0,0,0
2025-03-12 23:26:00,market_3,Type_5 (Internet/Wifi),1,1,0,1,1,0,0
2025-09-20 07:57:00,market_1,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-04-12 16:08:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-03-19 06:21:00,market_1,Type_5 (Internet/Wifi),1,0,1,0,0,0,0
2025-03-28 16:31:00,market_1,Type_1 (Account),1,1,0,0,0,0,0
2025-05-18 07:04:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-09-16 07:11:00,market_3,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-12-20 19:34:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-01-05 23:49:00,market_3,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-09-18 03:19:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-11-20 09:01:00,market_3,Type_2 (Technician),1,1,0,0,0,1,0
2025-08-24 01:21:00,market_2,Type_2 (Technician),1,1,0,0,0,0,0
2025-10-27 16:26:00,market_3,Type_2 (Technician),1,1,0,0,0,0,0
2025-11-15 04:56:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-08-02 17:10:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-11-19 11:35:00,market_3,Type_2 (Technician),1,1,0,1,0,0,0
2025-01-18 05:52:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-01-04 13:33:00,market_3,Type_5 (Internet/Wifi),1,0,0,1,0,0,0
2025-03-18 07:44:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-08-26 11:42:00,market_1,Type_2 (Technician),1,1,0,0,0,0,0
2025-04-13 09:32:00,market_1,Type_1 (Account),1,1,0,0,0,0,0
2025-06-19 20:28:00,market_2,Type_2 (Technician),1,0,0,0,0,0,0
2025-02-27 22:10:00,market_2,Type_2 (Technician),1,0,0,0,0,0,0
2025-03-20 04:33:00,market_1,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-10-22 02:26:00,market_3,Type_1 (Account),1,0,0,0,1,0,0
2025-06-25 10:50:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-01-21 12:44:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-10-09 04:02:00,market_2,Type_3 (Scheduling),1,1,0,0,0,0,0
2025-02-19 05:28:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-01-31 01:50:00,market_2,Type_5 (Internet/Wifi),1,1,0,1,0,1,0
2025-01-28 23:58:00,market_1,Type_2 (Technician),1,1,1,0,0,0,0
2025-09-09 04:15:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-11-28 13:36:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-08-28 22:42:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-08-29 00:36:00,market_3,Type_3 (Scheduling),1,0,0,0,0,1,0
2025-10-31 18:10:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-12-09 22:51:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-08-01 16:06:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-12-23 11:10:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,1
2025-07-06 04:17:00,market_1,Type_1 (Account),1,1,0,0,0,1,0
2025-10-16 05:11:00,market_3,Type_2 (Technician),1,0,0,0,0,0,0
2025-04-25 11:17:00,market_2,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-06-21 21:00:00,market_1,Type_2 (Technician),1,0,0,0,0,0,0
2025-07-13 21:29:00,market_3,Type_2 (Technician),1,0,0,0,0,0,0
2025-05-18 01:26:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-04-30 22:59:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-05-04 07:38:00,market_3,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-05-22 23:32:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-02-11 19:00:00,market_2,Type_2 (Technician),1,0,0,0,1,0,0
2025-05-18 07:26:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-05-14 09:08:00,market_3,Type_1 (Account),1,0,1,0,0,0,0
2025-04-17 20:55:00,market_1,Type_2 (Technician),1,1,0,0,0,0,0
2025-10-12 14:06:00,market_1,Type_3 (Scheduling),1,1,0,0,0,0,0
2025-07-25 07:34:00,market_3,Type_5 (Internet/Wifi),1,0,1,0,0,0,0
2025-11-19 19:54:00,market_2,Type_5 (Internet/Wifi),1,1,0,0,0,0,0
2025-09-17 01:21:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-01-20 00:26:00,market_3,Type_5 (Internet/Wifi),1,0,0,0,0,0,1
2025-01-08 10:58:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-03-05 14:39:00,market_3,Type_5 (Internet/Wifi),1,1,0,0,1,0,0
2025-09-05 11:49:00,market_3,Type_5 (Internet/Wifi),1,1,0,1,0,0,0
2025-11-09 18:45:00,market_2,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-11-02 00:27:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-02-09 01:26:00,market_2,Type_1 (Account),1,0,0,0,0,1,0
2025-09-28 19:07:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2026-01-01 20:31:00,market_3,Type_1 (Account),1,1,0,0,0,0,0
2025-12-20 17:51:00,market_2,Type_2 (Technician),1,1,0,0,0,0,0
2025-07-13 22:31:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-02-11 13:42:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-06-12 04:49:00,market_2,Type_2 (Technician),1,0,0,0,0,0,0
2025-08-09 18:57:00,market_2,Type_4 (Construction),1,0,0,0,1,0,0
2025-09-15 03:25:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-05-29 18:56:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-07-02 15:48:00,market_3,Type_4 (Construction),1,0,0,1,0,0,0
2025-01-11 16:11:00,market_2,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-03-03 06:02:00,market_1,Type_2 (Technician),1,1,0,0,0,1,0
2025-02-11 07:54:00,market_1,Type_5 (Internet/Wifi),1,1,0,0,0,0,0
2025-02-26 19:24:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-12-03 09:36:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-03-17 08:13:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-02-24 21:21:00,market_2,Type_5 (Internet/Wifi),1,0,1,0,0,0,0
2025-08-30 20:15:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-11-07 16:40:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-04-30 05:34:00,market_2,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-12-23 02:44:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-08-01 04:39:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-07-17 01:21:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-08-27 21:38:00,market_1,Type_2 (Technician),1,0,0,1,0,0,0
2025-11-10 09:53:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-01-04 15:56:00,market_2,Type_4 (Construction),1,0,0,0,0,1,0
2025-11-19 13:06:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-02-02 13:12:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-06-19 18:35:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-09-29 10:13:00,market_2,Type_3 (Scheduling),1,0,0,1,0,0,0
2025-07-22 14:58:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-12-30 08:41:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-01-24 09:28:00,market_2,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-06-14 02:41:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-02-13 04:28:00,market_1,Type_5 (Internet/Wifi),1,0,1,0,0,0,0
2025-09-07 17:53:00,market_1,Type_2 (Technician),1,0,1,0,0,0,0
2025-08-19 12:04:00,market_1,Type_3 (Scheduling),1,0,0,1,0,0,0
2025-08-16 19:27:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-06-25 22:04:00,market_2,Type_2 (Technician),1,0,0,0,0,0,0
2025-02-28 02:36:00,market_3,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-05-11 00:47:00,market_2,Type_1 (Account),1,0,0,0,0,0,1
2025-09-19 17:39:00,market_2,Type_1 (Account),1,0,0,0,0,0,1
2025-08-09 22:15:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-05-06 16:25:00,market_2,Type_2 (Technician),1,1,0,0,0,0,0
2025-10-20 08:05:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-04-06 09:21:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-12-09 19:10:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-03-23 21:37:00,market_1,Type_5 (Internet/Wifi),1,1,0,0,0,0,0
2025-03-30 19:02:00,market_1,Type_2 (Technician),1,0,0,0,0,0,0
2025-07-07 13:40:00,market_2,Type_2 (Technician),1,0,0,1,0,0,0
2025-12-04 23:35:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-05-29 13:01:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-03-12 10:00:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-06-18 02:29:00,market_1,Type_2 (Technician),1,0,0,0,0,0,0
2025-03-17 12:56:00,market_2,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-03-09 05:35:00,market_1,Type_4 (Construction),1,0,0,0,1,0,0
2025-03-06 00:19:00,market_2,Type_5 (Internet/Wifi),1,0,0,1,0,0,0
2025-04-05 05:31:00,market_3,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-05-15 14:28:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-07-16 04:40:00,market_3,Type_2 (Technician),1,0,0,0,0,0,0
2025-09-12 11:36:00,market_2,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-12-14 18:16:00,market_1,Type_2 (Technician),1,0,1,0,0,0,0
2025-08-05 04:14:00,market_2,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-05-22 12:43:00,market_2,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-12-24 13:00:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-01-31 18:26:00,market_1,Type_2 (Technician),1,0,0,0,0,0,0
2025-12-03 09:39:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-06-13 07:28:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-05-19 19:07:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-10-15 19:28:00,market_2,Type_5 (Internet/Wifi),1,1,0,0,1,0,0
2025-02-27 09:38:00,market_1,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-01-16 01:19:00,market_3,Type_5 (Internet/Wifi),1,0,0,0,0,0,1
2026-01-01 04:24:00,market_2,Type_5 (Internet/Wifi),1,1,0,1,0,0,0
2025-03-09 15:17:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-02-09 10:25:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-12-20 22:08:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-09-11 11:39:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-07-05 16:51:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-11-02 18:30:00,market_2,Type_2 (Technician),1,0,0,0,0,0,0
2025-11-17 20:42:00,market_1,Type_5 (Internet/Wifi),1,1,0,0,0,0,0
2025-03-30 18:59:00,market_1,Type_5 (Internet/Wifi),1,0,0,0,0,0,1
2025-07-17 17:08:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-12-28 03:05:00,market_2,Type_2 (Technician),1,0,0,0,0,0,0
2025-12-20 13:35:00,market_3,Type_3 (Scheduling),1,0,1,1,0,0,0
2025-03-31 07:20:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-02-26 01:52:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-01-27 08:05:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-01-01 04:41:00,market_1,Type_3 (Scheduling),1,1,0,0,0,0,0
2025-06-22 05:25:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-03-08 11:36:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-12-20 06:49:00,market_1,Type_1 (Account),1,1,0,0,0,0,0
2025-05-14 01:55:00,market_1,Type_2 (Technician),1,0,0,0,0,0,0
2025-11-26 19:13:00,market_2,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-08-21 19:09:00,market_2,Type_5 (Internet/Wifi),1,0,1,0,0,0,0
2025-05-13 12:24:00,market_2,Type_2 (Technician),1,1,0,0,0,0,0
2025-08-14 16:52:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-06-13 02:25:00,market_2,Type_2 (Technician),1,0,0,0,0,0,0
2025-05-31 10:11:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-03-03 08:11:00,market_1,Type_3 (Scheduling),1,0,0,0,1,0,0
2025-06-16 10:19:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-04-25 04:00:00,market_3,Type_3 (Scheduling),1,0,0,1,0,0,1
2025-05-14 20:09:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-09-25 11:08:00,market_3,Type_3 (Scheduling),1,0,0,0,0,1,0
2025-02-18 04:01:00,market_1,Type_2 (Technician),1,0,0,0,0,0,0
2025-10-19 12:20:00,market_3,Type_2 (Technician),1,1,1,0,0,0,1
2025-03-27 16:07:00,market_1,Type_3 (Scheduling),1,0,0,0,1,0,0
2025-03-04 12:31:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-08-28 16:57:00,market_1,Type_3 (Scheduling),1,1,1,0,0,0,0
2025-01-24 18:34:00,market_2,Type_5 (Internet/Wifi),1,1,0,0,0,0,0
2025-03-17 19:05:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-03-02 16:53:00,market_2,Type_2 (Technician),1,0,0,0,0,0,0
2025-08-10 02:12:00,market_2,Type_2 (Technician),1,0,1,0,0,0,0
2025-07-04 09:57:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-07-21 07:16:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-08-19 07:36:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-03-06 19:51:00,market_3,Type_4 (Construction),1,1,0,0,0,0,0
2025-06-21 08:09:00,market_2,Type_2 (Technician),1,0,0,1,0,0,0
2025-03-30 03:52:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-09-18 04:49:00,market_2,Type_3 (Scheduling),1,1,0,0,0,0,0
2025-05-26 16:47:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-03-17 06:37:00,market_2,Type_2 (Technician),1,1,1,0,0,0,0
2025-10-31 20:53:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-10-06 23:21:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-10-13 18:07:00,market_3,Type_5 (Internet/Wifi),1,0,0,0,0,1,1
2025-09-28 17:53:00,market_3,Type_5 (Internet/Wifi),1,1,0,0,0,0,1
2025-07-22 00:12:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-08-19 04:50:00,market_3,Type_5 (Internet/Wifi),1,1,0,0,0,0,0
2025-11-07 12:38:00,market_1,Type_5 (Internet/Wifi),1,1,1,1,0,0,0
2025-11-23 23:46:00,market_3,Type_5 (Internet/Wifi),1,0,1,0,0,1,0
2025-02-11 19:58:00,market_2,Type_5 (Internet/Wifi),1,1,0,0,0,1,0
2025-04-18 21:50:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-01-24 03:19:00,market_2,Type_2 (Technician),1,1,1,1,0,0,0
2025-02-23 04:43:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-03-27 23:15:00,market_2,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-11-22 17:11:00,market_2,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-09-17 19:18:00,market_2,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-10-10 18:15:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-04-03 12:08:00,market_3,Type_1 (Account),1,1,0,0,0,0,0
2025-03-06 06:09:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-06-11 15:03:00,market_2,Type_3 (Scheduling),1,0,1,0,0,0,1
2025-08-15 22:25:00,market_2,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-05-24 04:46:00,market_3,Type_2 (Technician),1,1,0,1,0,0,1
2025-09-18 09:08:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-04-18 03:12:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-12-19 09:00:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-03-19 19:04:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-08-02 02:29:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-10-28 10:46:00,market_3,Type_2 (Technician),1,0,0,0,0,0,0
2025-05-21 17:43:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-09-07 08:51:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-03-04 23:34:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-04-08 20:06:00,market_2,Type_5 (Internet/Wifi),1,0,0,1,0,0,0
2025-06-23 23:24:00,market_1,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-11-11 13:07:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-11-14 14:33:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-04-02 04:07:00,market_1,Type_2 (Technician),1,0,0,0,0,0,0
2025-03-26 10:36:00,market_3,Type_5 (Internet/Wifi),1,0,1,0,0,0,0
2025-05-25 15:22:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-02-20 19:16:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-06-27 09:52:00,market_3,Type_5 (Internet/Wifi),1,1,0,0,0,0,0
2025-03-06 07:27:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-01-10 12:32:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-09-05 04:18:00,market_3,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-09-19 18:37:00,market_2,Type_5 (Internet/Wifi),1,1,0,0,0,0,0
2025-01-31 23:55:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-06-03 15:07:00,market_1,Type_1 (Account),1,0,1,0,0,0,0
2025-02-02 19:41:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-11-08 03:45:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-02-14 10:20:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-01-01 09:39:00,market_3,Type_2 (Technician),1,0,0,0,0,1,0
2025-10-27 07:09:00,market_3,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-10-06 15:22:00,market_3,Type_2 (Technician),1,0,0,0,0,0,0
2025-10-31 15:46:00,market_2,Type_2 (Technician),1,0,1,0,0,0,0
2025-03-02 13:33:00,market_2,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-06-08 22:37:00,market_2,Type_3 (Scheduling),1,0,0,1,0,0,0
2025-11-26 21:52:00,market_3,Type_3 (Scheduling),1,0,1,0,0,0,0
2025-05-11 03:57:00,market_1,Type_1 (Account),1,1,0,0,0,0,0
2025-12-16 00:22:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-08-06 18:23:00,market_3,Type_5 (Internet/Wifi),1,0,0,0,0,1,0
2025-09-11 23:14:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-01-24 15:22:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-07-27 15:16:00,market_3,Type_1 (Account),1,0,1,0,0,0,0
2025-07-04 01:53:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-10-04 20:59:00,market_1,Type_3 (Scheduling),1,1,0,0,0,0,0
2025-08-15 20:48:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-05-29 18:05:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-07-05 20:34:00,market_2,Type_5 (Internet/Wifi),1,1,0,0,0,0,1
2025-01-20 19:50:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-05-23 11:16:00,market_3,Type_2 (Technician),1,1,0,0,0,0,0
2025-04-09 09:28:00,market_1,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-10-21 22:37:00,market_2,Type_5 (Internet/Wifi),1,0,1,0,0,0,0
2025-05-18 17:47:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-12-14 18:16:00,market_1,Type_2 (Technician),1,0,0,0,0,0,0
2025-06-04 10:34:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-06-01 07:40:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-08-31 03:50:00,market_3,Type_5 (Internet/Wifi),1,0,0,0,0,0,1
2025-11-02 11:30:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-09-03 16:20:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-07-09 22:04:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-03-03 14:09:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-01-20 00:02:00,market_1,Type_5 (Internet/Wifi),1,0,0,0,1,0,0
2025-05-10 19:22:00,market_1,Type_2 (Technician),1,1,0,1,0,0,0
2025-05-17 03:18:00,market_1,Type_2 (Technician),1,1,0,0,0,0,0
2025-09-18 09:45:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-09-14 17:48:00,market_2,Type_2 (Technician),1,0,0,0,1,0,0
2025-02-05 17:44:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-12-17 00:16:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-03-06 19:47:00,market_1,Type_3 (Scheduling),1,1,0,0,0,0,0
2025-05-11 22:41:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-08-05 06:05:00,market_2,Type_4 (Construction),1,0,0,0,1,0,0
2025-02-19 11:07:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-02-25 21:08:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-11-04 19:03:00,market_2,Type_1 (Account),1,0,0,1,0,0,0
2025-04-01 05:33:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-05-18 21:52:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-03-25 10:28:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-12-23 15:14:00,market_1,Type_1 (Account),1,0,1,0,0,0,0
2025-09-25 14:02:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-07-28 21:29:00,market_2,Type_2 (Technician),1,1,0,0,0,0,0
2025-11-13 19:50:00,market_1,Type_2 (Technician),1,1,0,0,0,0,1
2025-01-22 01:22:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-08-09 16:33:00,market_3,Type_1 (Account),1,0,1,0,0,0,0
2025-04-16 08:34:00,market_3,Type_2 (Technician),1,0,0,0,0,0,0
2025-07-29 20:25:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-04-15 15:01:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-10-05 06:05:00,market_3,Type_4 (Construction),1,1,0,0,0,0,0
2025-04-07 06:00:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-06-01 11:14:00,market_3,Type_2 (Technician),1,0,0,0,0,0,0
2025-12-13 22:32:00,market_1,Type_2 (Technician),1,0,0,0,0,0,0
2025-11-05 15:09:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-10-08 10:43:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-06-27 06:17:00,market_2,Type_2 (Technician),1,1,0,0,0,0,0
2025-02-09 22:05:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-05-07 08:06:00,market_1,Type_2 (Technician),1,0,0,0,0,0,0
2025-04-19 12:20:00,market_1,Type_5 (Internet/Wifi),1,0,0,0,0,0,1
2025-06-28 12:24:00,market_1,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-07-22 21:40:00,market_3,Type_3 (Scheduling),1,0,1,0,0,0,0
2025-01-02 01:12:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-10-17 22:33:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-02-26 15:13:00,market_3,Type_2 (Technician),1,1,0,0,0,0,0
2025-03-23 20:30:00,market_1,Type_3 (Scheduling),1,1,0,0,0,0,0
2025-09-08 20:12:00,market_2,Type_2 (Technician),1,0,0,0,0,1,0
2025-01-25 01:11:00,market_1,Type_5 (Internet/Wifi),1,1,1,0,0,0,0
2025-05-19 20:29:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
